date,code,name,12m_low,12m_high,day_low,day_high,day_price,previous,volume
2009-04-23,KCB,Kenya Commercial Bank,21.75,44,18,19.3,19.1,19,"1,770,000"
2009-04-24,KCB,Kenya Commercial Bank,21.75,44,19.2,19.6,19.35,19.1,"404,200"
2009-04-27,KCB,Kenya Commercial Bank,21.75,44,19.5,20.5,19.75,19.35,"1,270,000"
2009-04-28,KCB,Kenya Commercial Bank,21.75,44,20.25,21.5,20.75,19.75,"906,400"
2009-04-29,KCB,Kenya Commercial Bank,21.75,44,20,21.25,20.5,20.75,"1,040,000"
2009-04-30,KCB,Kenya Commercial Bank,21.75,44,19.95,20.75,20,20.5,"346,500"
2009-05-04,KCB,Kenya Commercial Bank,21.75,44,19.5,20.25,19.95,20,"589,400"
2009-05-05,KCB,Kenya Commercial Bank,21.75,44,19.9,20.25,20,19.95,"307,700"
2009-05-06,KCB,Kenya Commercial Bank,21.75,44,19.95,20.25,20,20,"316,300"
2009-05-07,KCB,Kenya Commercial Bank,21.75,44,19.95,20.5,19.95,20,"671,400"
2009-05-08,KCB,Kenya Commercial Bank,21.75,44,19.9,20,19.95,19.95,"513,300"
2009-05-11,KCB,Kenya Commercial Bank,21.75,44,19.75,20,19.95,19.95,"228,200"
2009-05-12,KCB,Kenya Commercial Bank,21.75,44,18.5,19,18.75,19.95,"464,400"
2009-05-13,KCB,Kenya Commercial Bank,21.75,44,18.75,19,18.8,18.75,"293,600"
2009-05-14,KCB,Kenya Commercial Bank,21.75,44,18.85,19,18.95,18.8,"274,400"
2009-05-15,KCB,Kenya Commercial Bank,21.75,44,18.95,19.5,19.15,18.95,"380,100"
2009-05-18,KCB,Kenya Commercial Bank,21.75,44,19,19.25,19.1,19.15,"412,600"
2009-05-19,KCB,Kenya Commercial Bank,21.75,44,19.05,19.5,19.3,19.1,"936,800"
2009-05-20,KCB,Kenya Commercial Bank,21.75,44,19.1,19.4,19.2,19.3,"161,300"
2009-05-21,KCB,Kenya Commercial Bank,21.75,44,19.15,19.5,19.3,19.2,"740,700"
2009-05-22,KCB,Kenya Commercial Bank,21.75,44,19.25,19.5,19.35,19.3,"154,100"
2009-05-25,KCB,Kenya Commercial Bank,21.75,44,19.25,19.5,19.35,19.35,"99,100"
2009-05-26,KCB,Kenya Commercial Bank,21.75,44,19.2,19.4,19.25,19.35,"221,600"
2009-05-27,KCB,Kenya Commercial Bank,21.75,44,19.2,19.45,19.3,19.25,"288,000"
2009-05-28,KCB,Kenya Commercial Bank,21.75,44,19.1,19.3,19.25,19.3,"2,660,000"
2009-05-29,KCB,Kenya Commercial Bank,21.75,44,19.05,19.3,19.15,19.25,"168,500"
2009-06-02,KCB,Kenya Commercial Bank,21.75,44,19.15,19.3,19.25,19.15,"99,800"
2009-06-03,KCB,Kenya Commercial Bank,21.75,44,19.15,19.3,19.2,19.25,"1,390,000"
2009-06-04,KCB,Kenya Commercial Bank,21.75,44,19.2,19.3,19.2,19.2,"577,100"
2009-06-05,KCB,Kenya Commercial Bank,21.75,44,19,19.3,19.1,19.2,"396,700"
2009-06-08,KCB,Kenya Commercial Bank,21.75,44,19.1,19.25,19.2,19.1,"782,900"
2009-06-09,KCB,Kenya Commercial Bank,21.75,44,19.1,19.3,19.2,19.2,"303,400"
2009-06-10,KCB,Kenya Commercial Bank,21.75,44,19.15,19.4,19.2,19.2,"935,800"
2009-06-11,KCB,Kenya Commercial Bank,21.75,44,19.25,20,19.95,19.2,"2,220,000"
2009-06-12,KCB,Kenya Commercial Bank,21.75,44,19.95,20.5,20,19.95,"235,500"
2009-06-15,KCB,Kenya Commercial Bank,21.75,44,20,21,20.25,20,"349,000"
2009-06-16,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20,20.25,"677,200"
2009-06-17,KCB,Kenya Commercial Bank,21.75,44,20,21.75,20.75,20,"637,100"
2009-06-18,KCB,Kenya Commercial Bank,21.75,44,21.5,22.75,22.25,20.75,"450,100"
2009-06-19,KCB,Kenya Commercial Bank,21.75,44,22.5,23,22.75,22.25,"647,600"
2009-06-22,KCB,Kenya Commercial Bank,21.75,44,23,23.5,23,22.75,"309,000"
2009-06-23,KCB,Kenya Commercial Bank,21.75,44,21,23.25,22.5,23,"967,400"
2009-06-24,KCB,Kenya Commercial Bank,21.75,44,20.75,22,21.5,22.5,"241,600"
2009-06-25,KCB,Kenya Commercial Bank,21.75,44,21,22.5,21.75,21.5,"1,450,000"
2009-06-26,KCB,Kenya Commercial Bank,21.75,44,22,23,22.75,21.75,"323,100"
2009-06-29,KCB,Kenya Commercial Bank,21.75,44,22.25,23,22.5,22.75,"454,300"
2009-06-30,KCB,Kenya Commercial Bank,21.75,44,22.25,22.75,22.5,22.5,"443,300"
2009-07-01,KCB,Kenya Commercial Bank,21.75,44,22.5,23,22.75,22.5,"527,000"
2009-07-02,KCB,Kenya Commercial Bank,21.75,44,22.75,23.75,23.25,22.75,"379,700"
2009-07-03,KCB,Kenya Commercial Bank,21.75,44,23,24,23.75,23.25,"1,140,000"
2009-07-06,KCB,Kenya Commercial Bank,21.75,44,23,24,23.25,23.75,"695,500"
2009-07-07,KCB,Kenya Commercial Bank,21.75,44,23,24,23.5,23.25,"489,000"
2009-07-08,KCB,Kenya Commercial Bank,21.75,44,23.5,24,23.5,23.5,"716,400"
2009-07-09,KCB,Kenya Commercial Bank,21.75,44,23.25,23.75,23.25,23.5,"353,200"
2009-07-10,KCB,Kenya Commercial Bank,21.75,44,21.25,23.75,23.25,23.25,"359,600"
2009-07-13,KCB,Kenya Commercial Bank,21.75,44,23,23.25,23,23.25,"206,100"
2009-07-14,KCB,Kenya Commercial Bank,21.75,44,22.25,23,22.5,23,"412,600"
2009-07-15,KCB,Kenya Commercial Bank,21.75,44,22,23,22.5,22.5,"603,200"
2009-07-16,KCB,Kenya Commercial Bank,21.75,44,22.5,23.25,22.75,22.5,"170,500"
2009-07-17,KCB,Kenya Commercial Bank,21.75,44,22.75,23.5,22.75,22.75,"416,000"
2009-07-20,KCB,Kenya Commercial Bank,21.75,44,22.75,23.25,22.75,22.75,"134,700"
2009-07-21,KCB,Kenya Commercial Bank,21.75,44,22.75,23.25,22.75,22.75,"161,200"
2009-07-22,KCB,Kenya Commercial Bank,21.75,44,22.75,23,22.75,22.75,"153,100"
2009-07-23,KCB,Kenya Commercial Bank,21.75,44,22.75,23,22.75,22.75,"2,350,000"
2009-07-24,KCB,Kenya Commercial Bank,21.75,44,22.75,23,22.75,22.75,"527,500"
2009-07-27,KCB,Kenya Commercial Bank,21.75,44,22.75,23,22.75,22.75,"264,300"
2009-07-28,KCB,Kenya Commercial Bank,21.75,44,22,22.75,22.5,22.75,"496,700"
2009-07-29,KCB,Kenya Commercial Bank,21.75,44,22,22.5,22,22.5,"251,600"
2009-07-30,KCB,Kenya Commercial Bank,21.75,44,22,22.5,22,22,"423,300"
2009-07-31,KCB,Kenya Commercial Bank,21.75,44,21.5,22,21.75,22,"845,700"
2009-08-03,KCB,Kenya Commercial Bank,21.75,44,21.25,22,21.5,21.75,"350,200"
2009-08-04,KCB,Kenya Commercial Bank,21.75,44,21,23,21.25,21.5,"956,800"
2009-08-05,KCB,Kenya Commercial Bank,21.75,44,21,21.5,21,21.25,"2,990,000"
2009-08-06,KCB,Kenya Commercial Bank,21.75,44,21,21.75,21,21,"1,410,000"
2009-08-07,KCB,Kenya Commercial Bank,21.75,44,21.25,22.25,21.75,21,"478,500"
2009-10-08,KCB,Kenya Commercial Bank,21.75,44,21.75,23,22.5,21.75,"1,560,000"
2009-08-11,KCB,Kenya Commercial Bank,21.75,44,22,23,22.5,22.5,"1,170,000"
2009-08-12,KCB,Kenya Commercial Bank,21.75,44,21.75,22.75,22,22.5,"670,600"
2009-08-13,KCB,Kenya Commercial Bank,21.75,44,22,22.5,22,22,"412,700"
2009-08-14,KCB,Kenya Commercial Bank,21.75,44,22,22.5,22,22,"345,100"
2009-08-17,KCB,Kenya Commercial Bank,21.75,44,21.75,22.25,21.75,22,"330,000"
2009-08-18,KCB,Kenya Commercial Bank,21.75,44,21.5,22.25,21.75,21.75,"712,700"
2009-08-19,KCB,Kenya Commercial Bank,21.75,44,21.25,22,21.5,21.75,"514,400"
2009-08-20,KCB,Kenya Commercial Bank,21.75,44,21,22,21.5,21.5,"444,800"
2009-08-21,KCB,Kenya Commercial Bank,21.75,44,21,21.75,21.25,21.5,"498,200"
2009-08-24,KCB,Kenya Commercial Bank,21.75,44,20.75,21.5,21,21.25,"1,170,000"
2009-08-26,KCB,Kenya Commercial Bank,21.75,44,20.75,21,20.75,21,"271,500"
2009-08-27,KCB,Kenya Commercial Bank,21.75,44,20,21,20.25,20.75,"654,200"
2009-08-28,KCB,Kenya Commercial Bank,21.75,44,19.5,20.5,19.8,20.25,"107,100"
2009-08-31,KCB,Kenya Commercial Bank,21.75,44,19.8,21,20.5,19.8,"513,500"
2009-09-01,KCB,Kenya Commercial Bank,21.75,44,20.5,21.75,21.25,20.5,"890,100"
2009-09-02,KCB,Kenya Commercial Bank,21.75,44,21.5,22.5,21.75,21.25,"641,800"
2009-09-03,KCB,Kenya Commercial Bank,21.75,44,21,22.5,22.25,21.75,"544,300"
2009-09-04,KCB,Kenya Commercial Bank,21.75,44,21.75,22.75,22.25,22.25,"415,200"
2009-09-07,KCB,Kenya Commercial Bank,21.75,44,21.5,22.25,22,22.25,"376,400"
2009-09-08,KCB,Kenya Commercial Bank,21.75,44,21.25,22,21.5,22,"244,000"
2009-09-09,KCB,Kenya Commercial Bank,21.75,44,21,21.75,21.5,21.5,"1,080,000"
2009-09-10,KCB,Kenya Commercial Bank,21.75,44,20.75,21.5,21.25,21.5,"456,300"
2009-09-11,KCB,Kenya Commercial Bank,21.75,44,20.75,21.5,21,21.25,"116,300"
2009-09-14,KCB,Kenya Commercial Bank,21.75,44,20.5,21.25,20.75,21,"143,500"
2009-09-15,KCB,Kenya Commercial Bank,21.75,44,20.5,20.75,20.5,20.75,"107,400"
2009-09-16,KCB,Kenya Commercial Bank,21.75,44,20.25,21,20.25,20.5,"2,550,000"
2009-09-17,KCB,Kenya Commercial Bank,21.75,44,19.8,21,20,20.25,"2,920,000"
2009-09-18,KCB,Kenya Commercial Bank,21.75,44,19.8,20.25,20,20,"1,770,000"
2009-09-22,KCB,Kenya Commercial Bank,21.75,44,19.75,21,19.95,20,"454,800"
2009-09-23,KCB,Kenya Commercial Bank,21.75,44,20,21,20.25,19.95,"683,800"
2009-09-24,KCB,Kenya Commercial Bank,21.75,44,20.5,21.5,21.25,20.25,"1,510,000"
2009-09-25,KCB,Kenya Commercial Bank,21.75,44,20.25,21.5,20.25,21.25,"1,400,000"
2009-09-28,KCB,Kenya Commercial Bank,21.75,44,20.5,21.25,20.75,20.25,"176,600"
2009-09-29,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20.25,20.75,"999,200"
2009-09-30,KCB,Kenya Commercial Bank,21.75,44,20.25,21,20.5,20.25,"1,270,000"
2009-10-01,KCB,Kenya Commercial Bank,21.75,44,20.5,21,20.5,20.5,"1,210,000"
2009-10-02,KCB,Kenya Commercial Bank,21.75,44,20.25,21,20.5,20.5,"203,300"
2009-10-05,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20.5,20.5,"168,500"
2009-10-06,KCB,Kenya Commercial Bank,21.75,44,19.75,20.5,20,20.5,"478,700"
2009-10-07,KCB,Kenya Commercial Bank,21.75,44,19,20,19.75,20,"286,600"
2009-10-08,KCB,Kenya Commercial Bank,21.75,44,19.05,20,19.6,19.75,"125,400"
2009-10-09,KCB,Kenya Commercial Bank,21.75,44,19.5,20,19.7,19.6,"181,600"
2009-10-12,KCB,Kenya Commercial Bank,21.75,44,19.55,19.8,19.7,19.7,"79,600"
2009-10-13,KCB,Kenya Commercial Bank,21.75,44,19.5,19.75,19.6,19.7,"152,700"
2009-10-14,KCB,Kenya Commercial Bank,21.75,44,19,19.6,19.5,19.6,"93,000"
2009-10-15,KCB,Kenya Commercial Bank,21.75,44,19.5,20,19.55,19.5,"1,630,000"
2009-10-16,KCB,Kenya Commercial Bank,21.75,44,19.8,20.5,20,19.55,"1,080,000"
2009-10-19,KCB,Kenya Commercial Bank,21.75,44,19.85,20.25,19.95,20,"213,900"
2009-10-21,KCB,Kenya Commercial Bank,21.75,44,19.5,20,19.6,19.95,"927,800"
2009-10-22,KCB,Kenya Commercial Bank,21.75,44,19.5,20,19.85,19.6,"463,000"
2009-10-26,KCB,Kenya Commercial Bank,21.75,44,19.9,20,19.9,19.85,"132,800"
2009-10-27,KCB,Kenya Commercial Bank,21.75,44,19.5,20,19.75,19.9,"110,600"
2009-10-28,KCB,Kenya Commercial Bank,21.75,44,19.75,20,19.9,19.75,"234,100"
2009-10-29,KCB,Kenya Commercial Bank,21.75,44,19.8,20,19.8,19.9,"122,400"
2009-11-02,KCB,Kenya Commercial Bank,21.75,44,19.3,19.9,19.65,19.8,"297,700"
2009-11-03,KCB,Kenya Commercial Bank,21.75,44,19.65,19.85,19.7,19.65,"178,700"
2009-11-04,KCB,Kenya Commercial Bank,21.75,44,19.6,19.9,19.75,19.7,"300,300"
2009-11-05,KCB,Kenya Commercial Bank,21.75,44,19.8,19.95,19.8,19.75,"328,400"
2009-11-06,KCB,Kenya Commercial Bank,21.75,44,19.8,20,19.95,19.8,"355,900"
2009-11-09,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20.25,19.95,"197,400"
2009-11-10,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20.25,20.25,"908,100"
2009-11-11,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20.25,20.25,"145,200"
2009-11-12,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20.25,20.25,"120,000"
2009-11-13,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20,20.25,"247,100"
2009-11-16,KCB,Kenya Commercial Bank,21.75,44,20,20.25,20,20,"604,500"
2009-11-17,KCB,Kenya Commercial Bank,21.75,44,19.8,20.25,20,20,"454,800"
2009-11-18,KCB,Kenya Commercial Bank,21.75,44,19.5,20,19.85,20,"62,900"
2009-11-19,KCB,Kenya Commercial Bank,21.75,44,19.8,20,19.9,19.85,"105,900"
2009-11-20,KCB,Kenya Commercial Bank,21.75,44,19.8,21.25,20.25,19.9,"159,300"
2009-11-23,KCB,Kenya Commercial Bank,21.75,44,19.85,20.25,20,20.25,"1,080,000"
2009-11-24,KCB,Kenya Commercial Bank,21.75,44,19.75,20.5,20,20,"224,800"
2009-11-25,KCB,Kenya Commercial Bank,21.75,44,19.8,20.75,20.25,20,"568,100"
2009-11-26,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20,20.25,"210,400"
2009-11-27,KCB,Kenya Commercial Bank,21.75,44,19.9,20.75,20.25,20,"336,600"
2009-11-30,KCB,Kenya Commercial Bank,21.75,44,19.9,20.75,20.25,20.25,"290,700"
2009-12-01,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20,20.25,"165,400"
2009-12-02,KCB,Kenya Commercial Bank,21.75,44,19.75,20.5,20,20,"656,300"
2009-12-03,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20.25,20,"155,900"
2009-12-04,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20,20.25,"176,600"
2009-12-07,KCB,Kenya Commercial Bank,21.75,44,19.5,20.5,19.95,20,"357,500"
2009-12-08,KCB,Kenya Commercial Bank,21.75,44,19.5,20.25,20,19.95,"753,600"
2009-12-09,KCB,Kenya Commercial Bank,21.75,44,19.8,20.25,20,20,"260,400"
2009-12-10,KCB,Kenya Commercial Bank,21.75,44,19.75,20.25,20,20,"161,000"
2009-12-11,KCB,Kenya Commercial Bank,21.75,44,19.7,20,19.85,20,"91,200"
2009-12-14,KCB,Kenya Commercial Bank,21.75,44,19.7,20,19.95,19.85,"474,600"
2009-12-15,KCB,Kenya Commercial Bank,21.75,44,19.9,20.25,20,19.95,"127,800"
2009-12-16,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20.25,20,"889,600"
2009-12-17,KCB,Kenya Commercial Bank,21.75,44,20.25,20.75,20.5,20.25,"916,900"
2009-12-18,KCB,Kenya Commercial Bank,21.75,44,20.25,21,20.5,20.5,"150,500"
2009-12-21,KCB,Kenya Commercial Bank,21.75,44,20.5,20.75,20.5,20.5,"104,600"
2009-12-22,KCB,Kenya Commercial Bank,21.75,44,20.5,21.75,20.5,20.5,"198,600"
2009-12-23,KCB,Kenya Commercial Bank,21.75,44,20.5,21,20.5,20.5,"385,800"
2009-12-24,KCB,Kenya Commercial Bank,21.75,44,20.5,21,20.75,20.5,"153,800"
2009-12-28,KCB,Kenya Commercial Bank,21.75,44,20.5,21,20.75,20.75,"663,200"
2009-12-29,KCB,Kenya Commercial Bank,21.75,44,20.5,21,20.5,20.75,"1,080,000"
2009-12-30,KCB,Kenya Commercial Bank,21.75,44,20.5,21,20.5,20.5,"49,900"
2009-12-31,KCB,Kenya Commercial Bank,21.75,44,20.5,20.75,20.5,20.5,"60,000"
2010-01-04,KCB,Kenya Commercial Bank,21.75,44,20.25,21,20.5,20.5,"58,000"
2010-01-05,KCB,Kenya Commercial Bank,21.75,44,20.25,20.75,20.25,20.5,"133,500"
2010-01-06,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20,20.25,"103,600"
2010-01-07,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20.25,20,"170,300"
2010-01-08,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20.25,20.25,"151,000"
2010-01-11,KCB,Kenya Commercial Bank,21.75,44,20.25,20.75,20.5,20.25,"207,700"
2010-01-12,KCB,Kenya Commercial Bank,21.75,44,20.25,20.75,20.5,20.5,"341,100"
2010-01-13,KCB,Kenya Commercial Bank,21.75,44,20.25,21.25,20.75,20.5,"288,300"
2010-01-14,KCB,Kenya Commercial Bank,21.75,44,20.75,21.5,21,20.75,"2,130,000"
2010-01-15,KCB,Kenya Commercial Bank,21.75,44,21,22.5,21.5,21,"1,630,000"
2010-01-18,KCB,Kenya Commercial Bank,21.75,44,21.5,23,22,21.5,"2,360,000"
2010-01-19,KCB,Kenya Commercial Bank,21.75,44,22.5,24,23.25,22,"2,510,000"
2010-01-20,KCB,Kenya Commercial Bank,21.75,44,22.5,24,23,23.25,"482,300"
2010-01-21,KCB,Kenya Commercial Bank,21.75,44,22,23,22.75,23,"773,400"
2010-01-22,KCB,Kenya Commercial Bank,21.75,44,22.5,23,22.75,22.75,"143,200"
2010-01-25,KCB,Kenya Commercial Bank,21.75,44,22.5,23,22.75,22.75,"2,300,000"
2010-01-26,KCB,Kenya Commercial Bank,21.75,44,22.5,23,22.5,22.75,"247,000"
2010-01-27,KCB,Kenya Commercial Bank,21.75,44,22.25,23,22.5,22.5,"527,700"
2010-01-28,KCB,Kenya Commercial Bank,21.75,44,22,22.75,22,22.5,"256,600"
2010-01-29,KCB,Kenya Commercial Bank,21.75,44,22,22.5,22,22,"741,400"
2010-02-01,KCB,Kenya Commercial Bank,21.75,44,21.75,22.5,22,22,"216,200"
2010-02-02,KCB,Kenya Commercial Bank,21.75,44,22,22.25,22,22,"410,200"
2010-02-03,KCB,Kenya Commercial Bank,21.75,44,22,22.5,22,22,"243,000"
2010-02-04,KCB,Kenya Commercial Bank,21.75,44,21.75,22.5,22,22,"259,100"
2010-02-05,KCB,Kenya Commercial Bank,21.75,44,22,22.5,22,22,"266,400"
2010-02-08,KCB,Kenya Commercial Bank,21.75,44,22,22.5,22,22,"230,200"
2010-02-09,KCB,Kenya Commercial Bank,21.75,44,21.5,22.5,22,22,"10,360,000"
2010-02-10,KCB,Kenya Commercial Bank,21.75,44,21.75,22.5,22,22,"4,020,000"
2010-02-11,KCB,Kenya Commercial Bank,21.75,44,21.5,22,21.75,22,"159,400"
2010-02-12,KCB,Kenya Commercial Bank,21.75,44,21.5,22,21.5,21.75,"374,100"
2010-02-15,KCB,Kenya Commercial Bank,21.75,44,21.5,22,21.5,21.5,"371,100"
2010-02-16,KCB,Kenya Commercial Bank,21.75,44,20,21.5,21,21.5,"551,400"
2010-02-17,KCB,Kenya Commercial Bank,21.75,44,20.25,21.25,20.5,21,"124,200"
2010-02-18,KCB,Kenya Commercial Bank,21.75,44,20,21.25,20.75,20.5,"250,500"
2010-02-19,KCB,Kenya Commercial Bank,21.75,44,20.5,21.5,21,20.75,"157,600"
2010-02-22,KCB,Kenya Commercial Bank,21.75,44,20.75,21.75,21.25,21,"1,150,000"
2010-02-23,KCB,Kenya Commercial Bank,21.75,44,21,21.75,21.25,21.25,"1,620,000"
2010-02-24,KCB,Kenya Commercial Bank,21.75,44,20.75,21.5,21,21.25,"616,900"
2010-02-25,KCB,Kenya Commercial Bank,21.75,44,20.5,21.5,20.75,21,"1,160,000"
2010-02-26,KCB,Kenya Commercial Bank,21.75,44,20.25,21,20.5,20.75,"1,160,000"
2010-03-01,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20.25,20.5,"998,600"
2010-03-02,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20.25,20.25,"1,980,000"
2010-03-03,KCB,Kenya Commercial Bank,21.75,44,20.25,21,20.5,20.25,"550,700"
2010-03-04,KCB,Kenya Commercial Bank,21.75,44,20.5,21,20.5,20.5,"332,500"
2010-03-05,KCB,Kenya Commercial Bank,21.75,44,20.25,21,20.5,20.5,"269,400"
2010-03-08,KCB,Kenya Commercial Bank,21.75,44,20.5,21,20.5,20.5,"183,600"
2010-03-09,KCB,Kenya Commercial Bank,21.75,44,20.5,21.75,20.75,20.5,"1,110,000"
2010-03-10,KCB,Kenya Commercial Bank,21.75,44,21,22.75,22,20.75,"933,600"
2010-03-11,KCB,Kenya Commercial Bank,21.75,44,22.25,23.75,22.5,22,"1,470,000"
2010-03-12,KCB,Kenya Commercial Bank,21.75,44,22.25,22.75,22.25,22.5,"604,500"
2010-03-15,KCB,Kenya Commercial Bank,21.75,44,21.25,22.5,21.75,22.25,"260,000"
2010-03-16,KCB,Kenya Commercial Bank,21.75,44,21.25,22,21.5,21.75,"147,000"
2010-03-17,KCB,Kenya Commercial Bank,21.75,44,21,21.75,21.5,21.5,"975,300"
2010-03-18,KCB,Kenya Commercial Bank,21.75,44,21,21.75,21.25,21.5,"161,700"
2010-03-19,KCB,Kenya Commercial Bank,21.75,44,21,21.75,21.25,21.25,"430,000"
2010-03-22,KCB,Kenya Commercial Bank,21.75,44,20.5,21.75,21.25,21.25,"16,780,000"
2010-03-23,KCB,Kenya Commercial Bank,21.75,44,20.75,21.75,21,21.25,"831,100"
2010-03-24,KCB,Kenya Commercial Bank,21.75,44,21,21.5,21.25,21,"348,300"
2010-03-25,KCB,Kenya Commercial Bank,21.75,44,21,21.75,21.25,21.25,"2,360,000"
2010-03-26,KCB,Kenya Commercial Bank,21.75,44,21.25,22,21.75,21.25,"259,900"
2010-03-29,KCB,Kenya Commercial Bank,21.75,44,21.5,22.25,21.75,21.75,"627,100"
2010-03-30,KCB,Kenya Commercial Bank,21.75,44,21.75,22.25,22,21.75,"831,400"
2010-03-31,KCB,Kenya Commercial Bank,21.75,44,21.5,22.25,22,22,"679,800"
2010-04-01,KCB,Kenya Commercial Bank,21.75,44,21.75,22.75,22.25,22,"978,600"
2010-04-06,KCB,Kenya Commercial Bank,21.75,44,22,23,22.5,22.25,"708,200"
2010-04-07,KCB,Kenya Commercial Bank,21.75,44,22.75,23.5,23.25,22.5,"3,790,000"
2010-04-08,KCB,Kenya Commercial Bank,21.75,44,22,23,22.75,23.25,"801,900"
2010-04-09,KCB,Kenya Commercial Bank,21.75,44,22.75,23.5,23,22.75,"697,500"
2010-04-12,KCB,Kenya Commercial Bank,21.75,44,23,23.75,23.25,23,"574,600"
2010-04-13,KCB,Kenya Commercial Bank,21.75,44,23.5,24,23.5,23.25,"1,670,000"
2010-04-14,KCB,Kenya Commercial Bank,21.75,44,23.25,23.75,23.5,23.5,"2,400,000"
2010-04-15,KCB,Kenya Commercial Bank,21.75,44,22.5,23.5,23,23.5,"1,230,000"
2010-04-16,KCB,Kenya Commercial Bank,21.75,44,22.25,23,22.5,23,"714,800"
2010-04-19,KCB,Kenya Commercial Bank,21.75,44,21.75,22.5,22,22.5,"1,150,000"
2010-04-20,KCB,Kenya Commercial Bank,21.75,44,22,22.75,22,22,"710,000"
2010-04-21,KCB,Kenya Commercial Bank,21.75,44,22,23,22.75,22,"962,100"
2010-04-22,KCB,Kenya Commercial Bank,21.75,44,22.75,23.75,23.25,22.75,"2,270,000"
2010-04-23,KCB,Kenya Commercial Bank,21.75,44,23,23.25,23,23.25,"2,820,000"
2010-04-26,KCB,Kenya Commercial Bank,21.75,44,22.75,23.5,23,23,"1,980,000"
2010-04-27,KCB,Kenya Commercial Bank,21.75,44,22.75,23.25,22.75,23,"898,900"
2010-04-28,KCB,Kenya Commercial Bank,21.75,44,22.5,23.25,22.75,22.75,"653,300"
2010-04-29,KCB,Kenya Commercial Bank,21.75,44,22.75,23.25,23,22.75,"1,100,000"
2010-04-30,KCB,Kenya Commercial Bank,21.75,44,22.75,23.25,23,23,"328,800"
2010-05-03,KCB,Kenya Commercial Bank,21.75,44,22.75,23.25,22.75,23,"1,510,000"
2010-05-04,KCB,Kenya Commercial Bank,21.75,44,22.5,22.75,22.5,22.75,"241,300"
2010-05-05,KCB,Kenya Commercial Bank,21.75,44,22.5,23,22.5,22.5,"285,800"
2010-05-06,KCB,Kenya Commercial Bank,21.75,44,22.25,23,22.5,22.5,"607,600"
2010-05-07,KCB,Kenya Commercial Bank,21.75,44,21.75,22.75,22.25,22.5,"635,800"
2010-05-10,KCB,Kenya Commercial Bank,21.75,44,20.25,22.5,20.75,22.25,"572,000"
2010-05-11,KCB,Kenya Commercial Bank,21.75,44,19.05,20.5,19.5,20.75,"1,990,000"
2010-05-12,KCB,Kenya Commercial Bank,21.75,44,19,19.5,19.3,19.5,"966,700"
2010-05-13,KCB,Kenya Commercial Bank,21.75,44,19.3,20.75,19.7,19.3,"4,680,000"
2010-05-14,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20.25,19.7,"417,100"
2010-05-17,KCB,Kenya Commercial Bank,21.75,44,20.25,21.5,20.75,20.25,"279,200"
2010-05-18,KCB,Kenya Commercial Bank,21.75,44,21.25,22,21.5,20.75,"948,500"
2010-05-19,KCB,Kenya Commercial Bank,21.75,44,21,21.75,21.5,21.5,"764,500"
2010-05-20,KCB,Kenya Commercial Bank,21.75,44,20,21.5,20.5,21.5,"365,200"
2010-05-21,KCB,Kenya Commercial Bank,21.75,44,20,21,20.25,20.5,"244,900"
2010-05-24,KCB,Kenya Commercial Bank,21.75,44,20.25,21,20.5,20.25,"259,500"
2010-05-25,KCB,Kenya Commercial Bank,21.75,44,20.5,21,20.5,20.5,"325,400"
2010-05-26,KCB,Kenya Commercial Bank,21.75,44,20,21,20.75,20.5,"379,000"
2010-05-27,KCB,Kenya Commercial Bank,21.75,44,20.5,21.5,20.75,20.75,"322,800"
2010-05-28,KCB,Kenya Commercial Bank,21.75,44,20.5,21.75,20.75,20.75,"147,500"
2010-05-31,KCB,Kenya Commercial Bank,21.75,44,20,21,20.25,20.75,"164,200"
2010-06-02,KCB,Kenya Commercial Bank,21.75,44,20,20.75,20.25,20.25,"182,700"
2010-06-03,KCB,Kenya Commercial Bank,21.75,44,20,20.5,20.25,20.25,"235,700"
2010-06-04,KCB,Kenya Commercial Bank,21.75,44,20,21.5,20.5,20.25,"910,500"
2010-06-07,KCB,Kenya Commercial Bank,21.75,44,20.25,21.25,20.5,20.5,"201,400"
2010-06-08,KCB,Kenya Commercial Bank,21.75,44,20.5,21,20.5,20.5,"367,100"
2010-06-09,KCB,Kenya Commercial Bank,21.75,44,20.5,21,20.5,20.5,"857,000"
